note,chord,bar,correct,,assigned,,reassigned,,category,model output,,,,
5328,3415,,1,2,1,,,,O,0.0000004963620199305296,0.7826281189918518,0.21735160052776337,0.000019860799511661753,0.0000000000000000000010175989628117985
5329,3415,,0,,0,,,,,0.9999885559082031,0.0000114025906441384,0.000000011279578160383608,0.00000000000000520966978934047,0.000000000000000000006274317215302084
5330,3416,,0,,0,,,,,0.9997889399528503,0.00018028235353995115,0.00003077691508224234,0.00000003704024820194718,0.00000000000000005890943418075228
5331,3417,,0,,0,,,,,0.999514102935791,0.0003686407580971718,0.00011706940858857706,0.00000011542925193452902,0.00000000000026337883696908593
5332,3418,,2,,3,,,,I,0.00000000001143553134130837,0.0002953594666905701,0.043774574995040894,0.9559299945831299,0.00000000000000000000004087119588841909
5333,3418,,1,,1,,,,,0.0000006137198624855955,0.9984170198440552,0.0015823470894247293,0.000000009644998577584829,0.0000000000000000000000021179329694764673
5334,3418,,0,,0,,,,,0.9999985694885254,0.0000014663685306004481,0.0000000018093397891050245,0.0000000000001154981736336061,0.0000000000000000006010768925686751
5335,3419,,0,,0,,,,,0.9986756443977356,0.0012983100023120642,0.000026069803425343707,0.0000000008417741503841114,0.000000000000011862287309382952
5336,3420,,0,,0,,,,,0.999962568283081,0.00002677617158042267,0.000010662745808076579,0.000000004994023861115693,0.00000000000003367118256848538
5337,3421,,0,,0,,,,,0.9981563687324524,0.00120864890050143,0.0006337026716209948,0.0000012454067928047152,0.000000000005722798103457993
5338,3422,,0,,0,,,,,0.9997190833091736,0.00015761976828798652,0.0001221420243382454,0.000001122696403399459,0.0000000002945432231449274
5339,3423,,1,2,1,,,,O,0.00000008562526687683203,0.9394663572311401,0.06047937646508217,0.00005412360042100772,0.0000000000000000000005277416347056151
5340,3423,,0,,0,,,,,0.9999972581863403,0.000002704772896322538,0.0000000009498833941634643,0.000000000000002521320622444513,0.0000000000000000008124699291418081
5341,3424,,0,,0,,,,,0.9786183834075928,0.020439639687538147,0.0009417390101589262,0.0000003019312089236337,0.00000000000002763493948921506
5342,3425,,0,,0,,,,,0.9653224945068359,0.02933373861014843,0.005341118201613426,0.000002600930201879237,0.000000000002527385202164001
5343,3426,,0,,0,,,,,0.9907243847846985,0.008545082062482834,0.0007305898470804095,0.0000000014147299998157337,0.00000000000000005130620174840166
5344,3427,,0,,0,,,,,0.7379743456840515,0.2335362285375595,0.02848944254219532,0.000000005724592355704772,0.0000000000000014912155855639438
5345,3428,,0,,0,,,,,0.7267026901245117,0.268043577671051,0.005249594803899527,0.000004131768946535885,0.00000000039126368811537304
5346,3429,,2,,2,,,,,0.0000001891528569331058,0.1266316920518875,0.871510922908783,0.0018571594264358282,0.0000000000000000000000818087696888471
5347,3429,,1,,1,,,,,0.00003567739622667432,0.9999010562896729,0.00006325872527668253,0.000000013724702263573363,0.000000000000000002032714671263576
5348,3429,,0,,0,,,,,0.9999263286590576,0.00007326326158363372,0.00000037247707496135263,0.00000000034218461397728106,0.0000000000000001521654323328458
5349,3430,,1,,1,,,,,0.18888790905475616,0.7667921781539917,0.04431011900305748,0.000009745795068738516,0.000000000001153330360902094
5350,3431,,2,,3,,,,I,0.000000000262021293551129,0.0611373707652092,0.2367641031742096,0.702098548412323,0.0000000000000000054795735954350514
5351,3431,,1,,1,,,,,0.00000013286148714541923,0.9997519850730896,0.0002479398681316525,0.000000017835152021916656,0.00000000000000000027358150900063523
5352,3431,,0,,0,,,,,0.999255359172821,0.0007444898365065455,0.0000000710208780674293,0.000000000000536189473897275,0.0000000000000000006440307274173288
5353,3432,,1,,2,,,,I,0.11365162581205368,0.3563788831233978,0.5282865166664124,0.0016830421518534422,0.000000000000005791038899501458
5354,3433,,2,,2,,,,,0.0000000005254484625183409,0.15160226821899414,0.5023660659790039,0.34603163599967957,0.00000000000000000000037770175465841877
5355,3433,,1,,1,,,,,0.000006771051630494185,0.9997871518135071,0.00020516841323114932,0.0000009437255812372314,0.00000000000000000016436326925612426
5356,3433,,0,,0,,,,,0.9999431371688843,0.000056910954299382865,0.00000003336523590746765,0.0000000000027975490847487183,0.00000000000000013032857884549511
5357,3434,,0,,0,,,,,0.9992139339447021,0.0007352828397415578,0.00005071114719612524,0.000000006496156501611949,0.000000000000025423194162398945
5358,3435,,0,,0,,,,,0.9988045692443848,0.0006321910186670721,0.0005628537619486451,0.0000003011019487075828,0.000000000002463976939148793
5359,3436,,0,,0,,,,,0.9433375000953674,0.05002238228917122,0.006598721258342266,0.00004143741534790024,0.0000000000006465980095099466
5360,3437,,0,,0,,,,,0.9980630278587341,0.001853064401075244,0.00008382103260373697,0.000000004192104441358424,0.000000000010384154473797036
5361,3438,,0,,0,,,,,0.7053537368774414,0.28624436259269714,0.008400722406804562,0.0000011705053566402057,0.000000000000023521872858224373
5362,3439,,0,,0,,,,,0.9822302460670471,0.013833843171596527,0.003853595582768321,0.00008225809870054945,0.0000000000135633518305589
5363,3440,,2,,2,,,,,0.0000000006244397776633548,0.00509424414485693,0.7511155605316162,0.2437901347875595,0.000000000000000000000005400719645277174
5364,3440,,1,,1,,,,,0.000025932085918611847,0.9995751976966858,0.00039887448656372726,0.00000003955658200993639,0.000000000000000000000002643199947522404
5365,3440,,0,,0,,,,,0.9999985694885254,0.000001479016987104842,0.0000000030032898390430773,0.00000000000001642761955926355,0.00000000000000000000010043110615581192
5366,3441,,1,,2,,,,I,0.00028827704954892397,0.09235525876283646,0.9068135023117065,0.0005430098390206695,0.00000000000000000002483543550117976
5367,3442,,1,,3,,,,I,0.0000002454063121604122,0.33889564871788025,0.30198684334754944,0.3591172397136688,0.0000000000000000001196510681450331
5368,3442,,0,,0,,,,,0.982611358165741,0.012243662029504776,0.005137893371284008,0.000007164568160078488,0.0000000000005581475494460808
5369,3443,,0,,0,,,,,0.791719913482666,0.20751529932022095,0.0007647315505892038,0.00000008117746830293981,0.0000000000000007078302821531077
5370,3444,,0,,0,,,,,0.9762871861457825,0.015960698947310448,0.007736136671155691,0.000015965333659551106,0.0000000000008147276798521619
5371,3445,,0,,0,,,,,0.9977412223815918,0.001995714381337166,0.00026209524367004633,0.0000009714723319120822,0.0000000000006535024799948774
5372,3446,,0,,0,,,,,0.9999758005142212,0.000016196670912904665,0.000008029418495425489,0.0000000021080825973740502,0.000000000000023423918580072096
5373,3447,,0,,0,,,,,0.9925898313522339,0.006152753252536058,0.0012564064236357808,0.0000010844454436664819,0.00000000000021606365785062365
5374,3448,,0,,0,,,,,0.9998170733451843,0.00011360873031662777,0.000069270288804546,0.00000007379492217296502,0.0000000000031435271052870917
5375,3449,,0,,0,,,,,0.9976713061332703,0.0022495961748063564,0.00007836279110051692,0.0000007245528195198858,0.000000000042051955667643526
5376,3450,,1,,1,,,,,0.0021090502850711346,0.8079413175582886,0.18925626575946808,0.0006934021366760135,0.0000000000000000010281845708252243
5377,3450,,0,,0,,,,,0.9993765950202942,0.0006207841797731817,0.000002585551328593283,0.0000000009878081685954498,0.0000000000000009806414891344703
5378,3451,,1,,2,,,,I,0.00000005036063654983991,0.17610597610473633,0.822347104549408,0.001546962303109467,0.0000000000000000000000022904582299548867
5379,3451,,0,,0,,,,,0.9889588356018066,0.011033105663955212,0.000008001910828170367,0.00000000005087989404795046,0.0000000000000000000872931132128026
5380,3452,,1,,1,,,,,0.000000027510719036172304,0.8733853101730347,0.12660789489746094,0.000006883550668135285,0.000000000000000000000020640293149618103
5381,3452,,0,,0,,,,,0.9999701976776123,0.000029353037461987697,0.00000046875473458385386,0.00000000007734887730315165,0.000000000000008101099340505381
5382,3453,,0,,1,,,,I,0.004990752786397934,0.9466279745101929,0.04837999865412712,0.0000012858516811320442,0.00000000000000000005032827279418604
5383,3454,,1,,1,,,,,0.000027816226065624505,0.9744865298271179,0.025485750287771225,0.000000032182146725290295,0.00000000000000000000000709041118931491
5384,3454,,0,,0,,,,,0.9992380142211914,0.00031064680661074817,0.00045132337254472077,0.00000004664418540301085,0.00000000000000001155237382923292
5385,3455,,0,,1,,,,I,0.0021093888208270073,0.7790451049804688,0.21844515204429626,0.0004004778165835887,0.00000000000000005226130418832479
5386,3456,,0,,0,,,,,0.761901319026947,0.086777463555336,0.14403730630874634,0.007283937186002731,0.000000000014482471645538286
5387,3457,,0,,0,,,,,0.9993916749954224,0.0005890179891139269,0.00001926747791003436,0.000000013075931448724987,0.00000000000013206158443277577
5388,3458,,0,,0,,,,,0.9997730851173401,0.00019812691607512534,0.000028876342184958048,0.000000004116448071300738,0.0000000000000012111569529276367
5389,3459,,0,,0,,,,,0.9943633079528809,0.00214280909858644,0.0034897010773420334,0.000004162840014032554,0.0000000000000013829877506735385
5390,3460,,0,,0,,,,,0.9970134496688843,0.0023423649836331606,0.0006434767856262624,0.0000006697729872939817,0.00000000000012634300073158244
5391,3461,,0,,0,,,,,0.9878429174423218,0.006971240043640137,0.005174803547561169,0.000010912270226981491,0.00000000000006335926385327498
5392,3462,,0,,0,,,,,0.9868766069412231,0.0031650676392018795,0.009919652715325356,0.000038568068703170866,0.00000000000741696894873689
5393,3463,,0,,1,2,,,I,0.010597584769129753,0.5022351145744324,0.48716193437576294,0.0000054073939281806815,0.0000000000000023468915511329087
5394,3464,,0,,1,,,,I,0.2924990952014923,0.3899160623550415,0.31756171584129333,0.000023168920961325057,0.000000000000000003738142511871052
5395,3465,,0,,1,,,,I,0.014591123908758163,0.9073799848556519,0.07802892476320267,0.00000005003427361316426,0.00000000000000000008404851018476042
5396,3466,,3,,3,,,,,0.0000001198398678070589,0.0008219803567044437,0.008156685158610344,0.9910212159156799,0.0000000017993937451166175
5397,3466,,2,,2,,,,,0.00003936884240829386,0.04770493134856224,0.9354761242866516,0.01677956059575081,0.000000005324775287363082
5398,3466,,1,,1,,,,,0.00526330666616559,0.8555755019187927,0.12949450314044952,0.009666522964835167,0.00000012285069317385933
5399,3466,,0,,0,,,,,0.9990235567092896,0.0008235429995693266,0.00015209785487968475,0.0000007304523705897736,0.00000006773672112103668
5400,3467,,3,,3,,,,,0.00000000033583180680807345,0.0021839942783117294,0.17348523437976837,0.824330747127533,0.00000000000000000000074439474712519935
5401,3467,,2,,2,,,,,0.0000000006495451954080522,0.009371841326355934,0.9906032681465149,0.000024955625121947378,0.00000000000000000000000018138821135619064
5402,3467,,1,,1,,,,,0.00000029378458066275925,0.9988195300102234,0.00118017487693578,0.000000007147830771714325,0.000000000000000000000008020351978825648
5403,3467,,0,,0,,,,,0.9999890327453613,0.000011023227671103086,0.000000002853715486139663,0.00000000000000011686769006640738,0.000000000000000000000000049712470421584743
5404,3468,,2,3,3,,,,O,0.00000000019309534526890104,0.0023264565970748663,0.3224520683288574,0.6752214431762695,0.00000000000000000000000492508424551367
5405,3468,,1,,1,,,,,0.005438260734081268,0.992865800857544,0.0016959205968305469,0.0000000013967604850506632,0.000000000000000000015867968864905253
5406,3469,,3,,3,,,,,0.000000000004040679683209314,0.000012586652701429557,0.0018115155398845673,0.998175859451294,0.00000000000000000006418418136460574
5407,3469,,2,,2,,,,,0.0000000000315853974919289,0.002259740838780999,0.9832723140716553,0.014467922039330006,0.000000000000000000000000025411063272147269
5408,3469,,1,,1,,,,,0.00000005671794411910014,0.9955711960792542,0.004427052568644285,0.0000017630272850510664,0.00000000000000000000293511449237678
5409,3469,,0,,0,,,,,0.9988632202148438,0.0011354577727615833,0.0000012524451449280605,0.0000000001461140375358383,0.0000000000008281890256055247
5410,3470,,3,,3,,,,,0.000000000000034830973961183856,0.00006328794552246109,0.009637410752475262,0.9902993440628052,0.00000000000000000000000001157536667057205
5411,3470,,2,,2,,,,,0.0000000007762884224327138,0.08445487916469574,0.915543794631958,0.000001343904841633048,0.0000000000000000000000000030679927273062616
5412,3470,,1,,1,,,,,0.0001441302738385275,0.9994053840637207,0.00045050698099657893,0.00000000018896247067079486,0.00000000000000000022155401982015775
5413,3471,,0,,0,,,,,0.7654989957809448,0.19971825182437897,0.032994817942380905,0.0017879814840853214,0.0000000012770997592781441
5414,3472,,3,,3,,,,,0.0000000000000031897812367257146,0.000007266477041412145,0.0015191638376563787,0.998473584651947,0.000000000000000000000000000610856396776784
5415,3472,,2,,2,,,,,0.000000005138092618039991,0.021090105175971985,0.9789092540740967,0.0000007352591069320624,0.0000000000000000000000000007587150941734962
5416,3472,,1,,1,,,,,0.0024177287705242634,0.997554361820221,0.0000279983869404532,0.000000000009170168964456327,0.0000000000000000000000009589281737263757
5417,3473,,2,,3,,,,I,0.00000000035633221373565505,0.0019242228008806705,0.028496935963630676,0.9695788621902466,0.0000000000000000000004809499399047601
5418,3473,,0,,0,,,,,0.9363337755203247,0.06362613290548325,0.000040040780731942505,0.00000000399719857213654,0.00000000000000017457277574506205
5419,3474,,3,,3,,,,,0.00000000000000022165044343698244,0.00000015455742641279357,0.0006261095986701548,0.999373733997345,0.00000000000000000000000001945117907385968
5420,3474,,2,,2,,,,,0.00000007667412660339323,0.0017945924773812294,0.9981132745742798,0.00009205174137605354,0.00000000000000000003589128276814491
5421,3474,,1,,1,,,,,0.0002324844099348411,0.9836071729660034,0.016160232946276665,0.00000007386042000234738,0.0000000000000000017742713946532736
5422,3474,,0,,0,,,,,0.9995465874671936,0.00043265550630167127,0.00002069383663183544,0.0000000000012708635142508196,0.0000000000000000004759673758836782
5423,3475,,0,,1,,,,I,0.05217317119240761,0.47132936120033264,0.41256338357925415,0.06393402069807053,0.000000000000012278734446032318
5424,3476,,2,3,2,,,,O,0.0000024786529593257,0.14431042969226837,0.7039990425109863,0.15168814361095428,0.0000000000000000031963733318490865
5425,3476,,1,,0,,,,I,0.8982252478599548,0.10155416280031204,0.0002205970959039405,0.0000000007145770641869831,0.00000000000000007342655981017632
5426,3477,,3,,3,,,,,0.000000000005694470502776161,0.00008932585478760302,0.036628562957048416,0.96328204870224,0.00000000000000000034115828763709625
5427,3477,,2,,2,,,,,0.00000000003867611786390057,0.019142795354127884,0.9776297807693481,0.0032273782417178154,0.0000000000000000000000020052071127031004
5428,3477,,1,,1,,,,,0.000051994113164255396,0.9954250454902649,0.004522995557636023,0.000000050280860364182445,0.0000000000000000000016913784662855662
5429,3477,,0,,0,,,,,0.9587599635124207,0.010495648719370365,0.03071758709847927,0.000026717350920080207,0.0000000000005000938357001272
5430,3478,,3,,2,,,,I,0.0000066525512920634355,0.05360571667551994,0.7068983912467957,0.23948925733566284,0.00000000000000000033606660322592023
5431,3478,,2,,2,,,,,0.001060912967659533,0.47749990224838257,0.5214338302612305,0.000005376183253247291,0.000000000000000011413113837206555
5432,3479,,3,,3,,,,,0.00000000006579063682732311,0.00019817854627035558,0.030285468325018883,0.9695163369178772,0.00000000000000000000270117202278255
5433,3479,,2,,2,,,,,0.00000035785183172265533,0.0012700635707005858,0.9987223744392395,0.0000071317317633656785,0.000000000000000000006311450273884256
5434,3479,,1,,1,,,,,0.0000011183814194737351,0.9260318875312805,0.07396440207958221,0.000002669555442480487,0.00000000000000000000005382019934177182
5435,3479,,0,,0,,,,,0.9999063014984131,0.00009353148197988048,0.000000132376939632195,0.000000000003341150923638625,0.000000000000000000197948766679732
5436,3480,,0,,0,,,,,0.9780036211013794,0.02138771489262581,0.0005985252792015672,0.000010140780432266183,0.00000000000000013195256599850822
5437,3481,,0,,0,,,,,0.998817503452301,0.0009193200385197997,0.00026299827732145786,0.00000017486735259808484,0.00000000000000987215375365582
5438,3482,,0,,0,,,,,0.995335042476654,0.0034347211476415396,0.0012232681037858129,0.00000687581223246525,0.00000000004580664667019896
5439,3483,,3,,3,,,,,0.000000000000006144895383546414,0.0000022982187601883197,0.010073303245007992,0.9899243712425232,0.000000000000000000000009377133571237897
5440,3483,,2,,2,,,,,0.00000004817652410338269,0.0018386865267530084,0.9981328845024109,0.000028415111955837347,0.0000000000000000000004456902555785327
5441,3483,,1,,1,,,,,0.10577747225761414,0.8939716219902039,0.0002509128244128078,0.00000000009192466232654795,0.0000000000000000000003535228271254837
5442,3484,,2,,2,,,,,0.00000000011254413373462668,0.005748664494603872,0.9241021275520325,0.0701492503285408,0.0000000000000000000000010549182477878657
5443,3484,,1,,1,,,,,0.00000019844640064548003,0.9997997879981995,0.0002000412787310779,0.000000007202577201326221,0.000000000000000000000009957649211641892
5444,3484,,0,,0,,,,,0.9996175765991211,0.0002550948120187968,0.00012714498734567314,0.00000015114146378891746,0.000000000000006540718114963085
5445,3485,,0,,0,,,,,0.9465572237968445,0.047866340726614,0.0055628190748393536,0.000013569780094258022,0.0000000000000006815976188370829
5446,3486,,3,,3,,,,,0.0000000000000035273124312617653,0.000002101869768011966,0.004701710771769285,0.9952961802482605,0.000000000000000000000000003516247721851541
5447,3486,,2,,2,,,,,0.000000011679760270055795,0.010037205182015896,0.9897806644439697,0.00018206483218818903,0.00000000000000000000000014547524469029421
5448,3486,,1,,0,,,,I,0.9942187070846558,0.005768320988863707,0.000012892938684672117,0.000000000018223983086484985,0.000000000000000000001917117287336477
5449,3487,,0,,1,,,,I,0.0853089764714241,0.8374903202056885,0.07151049375534058,0.005690158810466528,0.00000000000003050632866436441
5450,3488,,0,,0,,,,,0.9976710677146912,0.001914982101880014,0.0004130347806494683,0.0000008151671977429942,0.0000000000004544761648180712
5451,3489,,3,,3,,,,,0.000000001101922553203849,0.001195346936583519,0.3289457857608795,0.6698588132858276,0.000000000000000000012892048478545788
5452,3489,,2,,2,,,,,0.000026400792194181122,0.41891229152679443,0.5810355544090271,0.000025732861104188487,0.00000000000004958247964222291
5453,3489,,1,,0,,,,I,0.6020110249519348,0.39734527468681335,0.0006436784751713276,0.000000000018252626840520314,0.0000000000000000000048595503894297906
5454,3490,,3,,3,,,,,0.00000000000000017361790491571044,0.000003616718458943069,0.0012144166976213455,0.9987819790840149,0.000000000000000000000000000425908333104057
5455,3490,,2,,2,,,,,0.00000000042990788706731564,0.03433040902018547,0.9656602740287781,0.000009299385055783205,0.000000000000000000000000032158515691477195
5456,3490,,1,,1,,,,,0.004219291266053915,0.9931911826133728,0.0025887475349009037,0.0000006738884508195042,0.000000000000000006523371717310097
5457,3490,,0,,0,,,,,0.9998975992202759,0.00010225907317362726,0.00000008753661262517198,0.00000000000001451392649186138,0.000000000000000000000098809795047191
5458,3491,,3,,3,,,,,0.000000000003064100839375583,0.0000885168556123972,0.00735497334972024,0.9925565123558044,0.0000000000000000000000032810038501549074
5459,3491,,2,,2,,,,,0.000000030621144730957894,0.006058199796825647,0.9939413070678711,0.0000004534465745109628,0.000000000000000000000012389299541350272
5460,3491,,1,,1,,,,,0.000004084810825588647,0.998369038105011,0.001626980141736567,0.000000003900372913534511,0.000000000000000000000000311583318919967
5461,3491,,0,,0,,,,,0.9999923706054688,0.000007585252205899451,0.000000019203428180958326,0.000000000000027013871215365685,0.00000000000000000000001346288480195361
5462,3492,,3,,3,,,,,0.000005780019364465261,0.05513545870780945,0.26923835277557373,0.675620436668396,0.00000000000000000005297576127989004
5463,3493,,2,,2,,,,,0.000000010885305989916105,0.04010120406746864,0.9295580387115479,0.030340783298015594,0.0000000000000000000002038700569016974
5464,3493,,1,,1,,,,,0.0000022014748992660316,0.9999059438705444,0.00009188979311147705,0.000000020197070682570484,0.00000000000000000024835906606388003
5465,3493,,0,,0,,,,,0.999955415725708,0.00004453129440662451,0.00000003021547811954406,0.0000000000024004561359480814,0.000000000000000006604078075315671
5466,3494,,3,,3,,,,,0.0000012258860806468874,0.022279562428593636,0.12788885831832886,0.8498303294181824,0.00000000000000002356617878264997
5467,3495,,2,,3,,,,I,0.000000000000000032736086332092347,0.00000041902498537638166,0.0002399382647126913,0.9997596144676208,0.000000000000000000000000000018406438983819697
5468,3495,,1,,1,,,,,0.00012104453344363719,0.6005406379699707,0.3798696994781494,0.019468598067760468,0.000000000000000003761453702303715
5469,3495,,0,,0,,,,,0.9996893405914307,0.00030982709722593427,0.0000008785208365225117,0.00000000018893614450732343,0.00000000000000001454049844481234
5470,3496,,0,,0,,,,,0.9805460572242737,0.015511139295995235,0.003940771333873272,0.0000021126998035470024,0.00000000000000003807635774928979
5471,3497,,3,,3,,,,,0.00000000000040717611031991507,0.000018906941477325745,0.018382640555500984,0.9815984964370728,0.000000000000000000003189767577337163
5472,3497,,2,,2,,,,,0.000000004340066084296268,0.07604102790355682,0.9239095449447632,0.00004940305734635331,0.000000000000000000000004764757338427909
5473,3497,,1,,1,,,,,0.014864146709442139,0.9845339059829712,0.0006019761203788221,0.000000017355006320940447,0.00000000000000000012303515450386704
5474,3498,,2,,1,,,,I,0.00044997548684477806,0.8599981665611267,0.1351235955953598,0.004428191110491753,0.0000000000000037922757721076984
5475,3499,,3,,3,,,,,0.0000000000019596936920440733,0.0009434985113330185,0.052340660244226456,0.9467158913612366,0.00000000000000000000020756659599469065
5476,3499,,2,,2,,,,,0.000000014151551042118626,0.3463360369205475,0.6536636352539062,0.00000028145399255663506,0.00000000000000000000021313936186466155
5477,3499,,0,,1,,,,I,0.2216838300228119,0.7729368805885315,0.0053793261758983135,0.000000008292605713222656,0.000000000000000024230864726950632
5478,3500,,0,,0,,,,,0.9999237060546875,0.00005296988456393592,0.00002340655009902548,0.0000000009325196170806294,0.00000000000000009953525191343666
5479,3501,,3,,3,,,,,0.00000000013980429314219833,0.002091453643515706,0.04344962537288666,0.9544589519500732,0.00000000000000000004297646276205092
5480,3501,,2,,2,,,,,0.0002239783207187429,0.14507755637168884,0.8546961545944214,0.0000022829483441455523,0.00000000000000000030716912607456264
5481,3501,,1,,0,,,,I,0.9791922569274902,0.020775236189365387,0.00003249737710575573,0.000000000011356707241283459,0.0000000000000000017200812417612762
5482,3502,,3,,3,,,,,0.00000000032929978188711573,0.00172443559858948,0.027335921302437782,0.9709396362304688,0.0000000000000000015291092265605462
5483,3502,,2,,2,,,,,0.0000000000061643793368426625,0.0019465178484097123,0.9821251630783081,0.01592825911939144,0.00000000000000000000000007551578707513338
5484,3502,,1,,2,,,,I,0.00000035627877537081076,0.32437607645988464,0.675597608089447,0.00002591741031210404,0.000000000000000000000021347530616975897
5485,3502,,0,,0,,,,,0.9996678829193115,0.0003109197423327714,0.000021202873540460132,0.00000000030252017557685917,0.000000000000000016245952961994572
5486,3503,,3,,3,,,,,0.00000000000026943584082589345,0.00016222619160544127,0.023757362738251686,0.9760804176330566,0.000000000000000000000000012112836710524173
5487,3503,,2,,2,,,,,0.00002134253918484319,0.017090819776058197,0.9828698039054871,0.000018008951883530244,0.0000000000000000033038606961618303
5488,3504,,3,,3,,,,,0.00000000003579464502578844,0.00007237817771965638,0.014672406949102879,0.985255241394043,0.00000000000000000000028349674266339456
5489,3504,,2,,2,,,,,0.0000000005745511288957061,0.03262866288423538,0.9660581946372986,0.0013131217565387487,0.00000000000000000000004491081058909295
5490,3504,,0,,0,,,,,0.9988264441490173,0.0011711595579981804,0.0000024223415948654292,0.0000000000017385762968169516,0.0000000000000000007500712494411407
5491,3505,,0,,0,,,,,0.9998447895050049,0.000028525615562102757,0.00012546293146442622,0.0000011893337159563089,0.0000000000005824115061753288
5492,3506,,3,,3,,,,,0.00000000006009045344645969,0.000014472591828962322,0.06868324428796768,0.9313022494316101,0.00000000000000000000017116537314062331
5493,3506,,0,,0,,,,,0.9675324559211731,0.031284525990486145,0.0011829998111352324,0.0000000007659822776062697,0.00000000000000012792217147723545
5494,3507,,3,,3,,,,,0.0000000007790997846868208,0.00008287975651910529,0.021400723606348038,0.9785163998603821,0.00000000000000000010806487208962503
5495,3507,,1,,0,,,,I,0.9768224954605103,0.0037991770077496767,0.01937793754041195,0.00000034331503684370546,0.000000000000000005608665056191302
5496,3508,,3,,3,,,,,0.00000000016329801399983523,0.0011493897764012218,0.002365422435104847,0.9964852333068848,0.00000000000000000016009696892460838
5497,3509,,3,,3,,,,,0.000000000000048791906523100795,0.000004356420504336711,0.0003381429414730519,0.9996575117111206,0.00000000000000000000008367569421803038
5498,3509,,2,,2,,,,,0.0000000003168364182126737,0.0049662101082503796,0.9185090065002441,0.07652471214532852,0.000000000000000000010145826616328209
5499,3509,,1,,2,,,,I,0.000000006891370585293544,0.3777075409889221,0.6197637915611267,0.0025286481250077486,0.0000000000000000002688154235580754
5500,3509,,0,,0,,,,,0.999943733215332,0.000055906544730532914,0.00000030510139481521037,0.000000000018900070744565234,0.00000000000000000486350684599842
5501,3510,,1,,2,,,,I,0.00000000006207512281974914,0.39832910895347595,0.5898746848106384,0.011796250008046627,0.000000000000000000000000020206188293634187
5502,3510,,0,,0,,,,,0.9999852180480957,0.000013704898265132215,0.000001110228595280205,0.0000000000010857942149555821,0.00000000000000000000010011534091267005
5503,3511,,3,,3,,,,,0.000000000018852247887779505,0.000032582873245701194,0.0026185496244579554,0.9973489046096802,0.00000000000000007746998408045803
5504,3511,,2,,1,,,,I,0.2130742371082306,0.4699694514274597,0.31694725155830383,0.000009131240403803531,0.0000000000000007686808643860607
5505,3512,,3,,3,,,,,0.0000005841743018208945,0.00020093303464818746,0.008468665182590485,0.9913297891616821,0.000000000000007987470717664164
5506,3513,,1,,2,,,,I,0.003513328032568097,0.39341142773628235,0.5179632306098938,0.08511211723089218,0.000000000007314393882240644
5507,3514,,1,,1,,,,,0.00008058743696892634,0.9811078906059265,0.013106043450534344,0.005705466028302908,0.000000000000004619160770162134
5508,3515,,3,,3,,,,,0.00000000005476135170323637,0.018387185409665108,0.06162158027291298,0.9199912548065186,0.000000000000000000000852152843855802
5509,3515,,2,,2,,,,,0.00017108020256273448,0.07101587951183319,0.9271536469459534,0.0016593757318332791,0.0000000000000033661633542554506
5510,3516,,1,,2,,,,I,0.010185428895056248,0.05797284096479416,0.9002464413642883,0.03159530833363533,0.000000000000051692025361755115
5511,3517,,3,,3,,,,,0.0000000000031738702378075745,0.00006187842518556863,0.005536593962460756,0.9944015145301819,0.00000000000000000008635176228867165
5512,3517,,2,,2,,,,,0.000000011098802765729943,0.24633066356182098,0.7503299117088318,0.003339436138048768,0.0000000000000000000029917799994077136
5513,3517,,1,,1,,,,,0.005643433891236782,0.9942836165428162,0.0000729496605345048,0.000000000012518418593399083,0.0000000000000000014650543244783945
5514,3518,,1,,2,,,,I,0.000029065266062389128,0.1031026840209961,0.7801700830459595,0.11669813096523285,0.0000000000000002339557410479989
5515,3519,,1,,1,,,,,0.0011391324223950505,0.847686231136322,0.06239711120724678,0.08877750486135483,0.00000000000647646910059696
5516,3520,,3,,3,,,,,0.000000046995950242489926,0.004358966369181871,0.015718678012490273,0.9799222946166992,0.0000000000000017682070060191248
5517,3520,,2,,2,,,,,0.0001563260011607781,0.12059467285871506,0.8792475461959839,0.0000014386463362825452,0.000000000000000002131428544409276
5518,3521,,2,,3,,,,I,0.000000000041534969907885966,0.000946041545830667,0.2053890824317932,0.793664813041687,0.0000000000000000000006864515631068463
5519,3521,,1,,1,,,,,0.00181643757969141,0.9946478009223938,0.0035351559054106474,0.0000005692345439456403,0.00000000000000000004057705414310467
5520,3522,,2,,2,,,,,0.000016359477740479633,0.39238810539245605,0.5968170762062073,0.010778531432151794,0.0000000000000417849179464979
5521,3523,,3,,3,,,,,0.000012545899153337814,0.10332809388637543,0.24092964828014374,0.6557296514511108,0.0000000000011367110594809327
5522,3523,,0,,1,2,,,I,0.00247044931165874,0.5051775574684143,0.4921300709247589,0.0002218879817519337,0.0000000000003146406746257213
5523,3524,,3,,3,,,,,0.000000008705243637052718,0.0009278044453822076,0.03542300686240196,0.9636490941047668,0.00000000000000000264366882412917
5524,3524,,2,,2,,,,,0.04947425052523613,0.1088770404458046,0.8416483402252197,0.0000003931801870749041,0.00000000000000008418855015640564
5525,3525,,3,,3,,,,,0.0000000000007133159622869922,0.000009510727068118285,0.00026596541283652186,0.9997245669364929,0.0000000000000000003638326782450643
5526,3525,,2,,2,,,,,0.0000000014965706451874894,0.04679006338119507,0.9530296325683594,0.0001803011109586805,0.000000000000000000000093284064219833
