note,chord,bar,correct,,assigned,,reassigned,,category,model output,,,,
3566,2233,,1,,1,,,,,0.0067867325023350114,0.9689034911937893,0.009373412829189864,0.009043546966764463,0.00000000000000000001
3567,2234,,3,,3,,,,,0.000016883677631986104,0.00013215181329184368,0.023245800692927143,0.9881359072053841,0.00000000000000000001
3568,2234,,2,,2,,,,,0.00000008026960623558831,0.0340540187592918,0.9692164221832397,0.00000018847436117171423,0.00000000000000000001
3569,2234,,1,,1,,,,,0.006282143710618175,0.9907894766102006,0.00047705871049264474,0.0003739087107913831,0.00000000000000000001
3570,2235,,2,,2,,,,,0.000018599529131818188,0.08724721431871225,0.7717334753864858,0.09090258240252881,0.00000000000000000001
3571,2236,,3,,3,,,,,0.000000008341988584127935,0.0006640930405223454,0.09961595501351865,0.9443825309088267,0.00000000000000000001
3572,2236,,2,,2,,,,,0.000000008662452042909306,0.14318496151549748,0.9910243323255721,0.000006742367397562817,0.00000000000000000001
3573,2236,,1,,1,,,,,0.018249411535191717,0.9879001670899142,0.001054597143695145,0.010562518561339008,0.00000000000000000001
3574,2237,,2,,2,,,,,0.000017332906582771347,0.15703534232415534,0.8407067403478091,0.053338518018488046,0.00000000000000000001
3575,2238,,3,,3,,,,,0.0000024865375903532513,0.002069310234955456,0.040782196442766566,0.9788778958360582,0.00000000000000000001
3576,2238,,2,,2,,,,,0.0000383813766985286,0.043064691698529445,0.9950799853448101,0.000005383988249767336,0.00000000000000000001
3577,2239,,2,,2,,,,,0.00007221298420783235,0.027280483200554498,0.8813683254987811,0.10381552267211544,0.00000000000000000001
3578,2240,,2,,2,,,,,0.00003565962915113295,0.01174516638361003,0.9684084252118792,0.011117782829736234,0.00000000000000000001
3579,2241,,2,,3,,,,I,0.00014062298473414446,0.04187480983134615,0.3612069542870814,0.6825521946965426,0.00000000000000000001
3580,2242,,2,,3,2,,,S,0.00003186502567033083,0.008649644023245232,0.42450972020451916,0.43391414185861504,0.00000000000000000001
3581,2243,,2,,2,,,,,0.00003289863809451645,0.01071229501882929,0.5415714564355805,0.4081173141683109,0.00000000000000000001
3582,2244,,3,,3,,,,,0.000000018001009935576914,0.00009966375886395045,0.4066125329492513,0.7248935530388362,0.00000000000000000001
3583,2244,,2,,2,,,,,0.00000002613916239482512,0.016036423500660753,0.9774730907334076,0.00016855468712392095,0.00000000000000000001
3584,2244,,1,,1,,,,,0.14873514590219258,0.9485301413703601,0.0005477868302140844,0.0019059347256798363,0.00000000000000000001
3585,2245,,3,,3,,,,,0.000001337727243651124,0.0023269186984480406,0.03319717596149183,0.9823842932605134,0.00000000000000000001
3586,2245,,2,,2,,,,,0.000002528631190975874,0.05287375523222632,0.9939278370076257,0.00013699612033546998,0.00000000000000000001
3587,2246,,3,,3,,,,,0.000000012696628467296328,0.0002165401431776067,0.4955270972560462,0.7773484332382691,0.00000000000000000001
3588,2246,,2,,2,,,,,0.000000005284850438577112,0.14050200490511236,0.9807391532846906,0.000023427495991960175,0.00000000000000000001
3589,2246,,1,,1,,,,,0.4513328236460379,0.5926027272452593,0.00014740032406843713,0.00018737910400354896,0.00000000000000000001
3590,2247,,3,,3,,,,,0.00000007910623053373312,0.006851634722415553,0.04844240680750242,0.9596794177409778,0.00000000000000000001
3591,2247,,2,,2,,,,,0.000007382213058208555,0.15734159848169763,0.9560515436691627,0.00046774798224946413,0.00000000000000000001
3592,2248,,1,,1,,,,,0.00027932221818073317,0.885294147054708,0.06936910995767209,0.024329454313015256,0.00000000000000000001
3593,2248,,0,,0,,,,,0.9797719014634247,0.0000001743049836527074,0.01163377659090386,0.000013214509893615007,0.00000000000000000001
3594,2249,,1,,1,,,,,0.21167634007033947,0.8515150977882735,0.0008247691413486528,0.00015337544157002927,0.00000000000000000001
3595,2250,,1,,1,,,,,0.023172456530379842,0.9390491191334271,0.004408405600626291,0.0036239016051636363,0.00000000000000000001
3596,2251,,1,,1,,,,,0.00631048815007867,0.9827032561859881,0.00234120636777676,0.0016306998687822573,0.00000000000000000001
3597,2252,,1,,1,,,,,0.04595230605498549,0.9107961392903995,0.0023691682629449445,0.0008343108035793704,0.00000000000000000001
3598,2253,,1,,1,,,,,0.01429659548399377,0.9730306821759548,0.0026419176401468367,0.0018304876186922942,0.00000000000000000001
3599,2254,,1,,1,,,,,0.004413278025233334,0.9904037757237641,0.0016879437000687407,0.0011233259555714454,0.00000000000000000001
3600,2255,,1,,1,,,,,0.003062606694712334,0.9931382847483451,0.0018689422531400306,0.0006798525315801434,0.00000000000000000001
3601,2256,,1,,1,,,,,0.0000059083224826872155,0.9832159307953356,0.022254163398674174,0.006991703060116599,0.00000000000000000001
3602,2256,,0,,0,,,,,0.9999722240906594,0.000007617701966471666,0.00006049904593574291,0.0000006710781200614146,0.00000000000000000001
3603,2257,,1,,1,,,,,0.08077730034475417,0.9314003876255228,0.00046545385002409165,0.0002498077167198533,0.00000000000000000001
3604,2258,,1,,1,,,,,0.005777617808542122,0.9888882317650722,0.0013384198362093036,0.00021475902802138507,0.00000000000000000001
3605,2259,,1,,1,,,,,0.006864023383127443,0.9901200503015819,0.0010140314069037343,0.00014423050922206707,0.00000000000000000001
3606,2260,,1,,1,,,,,0.012699592000164944,0.9876519136367157,0.0006333411852808652,0.00012909650855196338,0.00000000000000000001
3607,2261,,1,,1,,,,,0.004088581809380944,0.9886520368001195,0.003032415968415679,0.0022077787036320867,0.00000000000000000001
3608,2262,,3,,3,,,,,0.00001812126932843283,0.0018029564175488651,0.08008674214175983,0.9697025175872295,0.00000000000000000001
3609,2262,,1,,1,,,,,0.00006651407306093817,0.8766073316798332,0.026692988335560792,0.0000000003029203066522845,0.00000000000000000001
3610,2262,,0,,0,,,,,0.9999809018386215,0.000012791973440201937,0.00006232297919895936,0.00000017621950799966655,0.00000000000000000001
3611,2263,,3,,3,,,,,0.009311918228531939,0.0437669275823289,0.008424439783374564,0.9155845156379712,0.00000000000000000001
3612,2264,,0,,0,,,,,0.9800720274937904,0.03199426819028742,0.00023117553171447843,0.005749116962702222,0.00000000000000000001
3613,2265,,3,,3,,,,,0.0000012925321947715553,0.001487423308500775,0.07232653904425154,0.9463542652411391,0.00000000000000000001
3614,2265,,1,,1,,,,,0.0008055888101430845,0.8965639132714364,0.04811128983793066,0.00000014940635143981607,0.00000000000000000001
3615,2265,,0,,0,,,,,0.9999447126877568,0.0000013290315824571703,0.0002488055711834431,0.0000018915961053331287,0.00000000000000000001
3616,2266,,3,,3,,,,,0.00001844958874018252,0.0035731316041674116,0.17898759989573493,0.8924245425402392,0.00000000000000000001
3617,2266,,1,,1,,,,,0.001525669088397201,0.9078934063636185,0.038130602262712955,0.0000007269163808040344,0.00000000000000000001
3618,2266,,0,,0,,,,,0.9976654127616216,0.000027114250291280785,0.0033531443142706292,0.0000034612396860075705,0.00000000000000000001
3619,2267,,1,,0,,,,I,0.9475353417561083,0.042433874928989083,0.00006780168666216593,0.0036790227467420407,0.00000000000000000001
3620,2268,,1,,1,,,,,0.3398723779288012,0.8793262677781507,0.0001189258540755892,0.00037413421206221943,0.00000000000000000001
3621,2269,,1,,0,,,,I,0.604602000287025,0.5577578070120787,0.00003595592293024059,0.0003914170877689789,0.00000000000000000001
3622,2270,,1,,1,,,,,0.12315755927097048,0.9570018405970541,0.00008081485837688365,0.0000752085469673784,0.00000000000000000001
3623,2271,,1,,1,,,,,0.06350919649145495,0.9595774451318299,0.00011525235174422396,0.0002607015037818896,0.00000000000000000001
3624,2272,,2,,3,,,,I,0.00001451787043288694,0.0004769863150694704,0.11951445074224563,0.9226697227628383,0.00000000000000000001
3625,2272,,1,,1,,,,,0.031022206403730167,0.9597041831499058,0.000010774313636893897,0.000005305439993938054,0.00000000000000000001
3626,2272,,0,,0,,,,,0.9993916107575972,0.00010206851656163244,0.00006341280893380931,0.0005407797965548952,0.00000000000000000001
3627,2273,,2,,2,,,,,0.0008882796013665884,0.3900020155415802,0.4634014943858855,0.21542952211867525,0.00000000000000000001
3628,2274,,2,,2,,,,,0.00003167618217559491,0.03525708556782967,0.7554321564959176,0.09845922774188348,0.00000000000000000001
3629,2275,,2,,2,,,,,0.00007626984293343175,0.08885049762964096,0.8726830247266234,0.04200568686237174,0.00000000000000000001
3630,2276,,2,,2,,,,,0.00038687540277939427,0.03556090524902322,0.9677713365885299,0.002033300581844525,0.00000000000000000001
3631,2277,,2,,2,,,,,0.00011249448539111781,0.09395503613764541,0.8294085574766642,0.09187471905502527,0.00000000000000000001
3632,2278,,2,,2,,,,,0.00020190216255178015,0.032172949460121725,0.9777582780240607,0.0012676591367855403,0.00000000000000000001
3633,2279,,2,,2,,,,,0.0000000053039078508992035,0.0026659650256872845,0.9671013115296788,0.02648705887815985,0.00000000000000000001
3634,2279,,1,,1,,,,,0.0006925796819865015,0.9992870132727001,0.00006654955316874363,0.0007795311195975816,0.00000000000000000001
3635,2279,,0,,0,,,,,0.999983966428705,0.000003893742495891122,0.000008111568759133394,0.000002460580233530354,0.00000000000000000001
3636,2280,,2,,2,,,,,0.0000007416106628936427,0.28043171762478003,0.8970464626045174,0.005352328975246358,0.00000000000000000001
3637,2280,,0,,0,,,,,0.9780889821108013,0.027725541086508352,0.000016338434853021056,0.000004931951969476537,0.00000000000000000001
3638,2281,,2,,2,,,,,0.0000002615073518559134,0.01335541586740845,0.9772377673904298,0.020009313158222967,0.00000000000000000001
3639,2281,,1,,1,,,,,0.000581451138243116,0.9982650682791936,0.00009140900548225485,0.007650581974819649,0.00000000000000000001
3640,2281,,0,,0,,,,,0.9999848059398767,0.0000025484669326868113,0.000007354513657790781,0.00000235425213405919,0.00000000000000000001
3641,2282,,1,,1,,,,,0.08080214173798059,0.2875235218141854,0.22832520586156024,0.0000022033866052696076,0.00000000000000000001
3642,2283,,1,,1,,,,,0.004399988083946817,0.9346281123828696,0.09470601933323841,0.00006699902998258598,0.00000000000000000001
3643,2284,,1,,1,,,,,0.000674173490124415,0.9360258560284882,0.18287297564052968,0.0001711533184796014,0.00000000000000000001
3644,2285,,2,,2,,,,,0.000000269215316272123,0.12829849781135597,0.9174392299276273,0.0004742863266959935,0.00000000000000000001
3645,2285,,1,,1,,,,,0.00034304924074302166,0.9990099247948714,0.0001132036973746493,0.00023808559012985446,0.00000000000000000001
3646,2285,,0,,0,,,,,0.9998638431629456,0.000011051618949340984,0.000007083966093668228,0.0000019367231435108085,0.00000000000000000001
3647,2286,,0,,0,,,,,0.9941759845191089,0.005397867258410485,0.0013661224719496673,0.00000031113347221100597,0.00000000000000000001
3648,2287,,0,,0,,,,,0.9975408958856727,0.0010758502917004617,0.0009324963307922488,0.000004843555442487635,0.00000000000000000001
3649,2288,,0,,0,,,,,0.9963025676998761,0.0013032039245674761,0.0011882164067142749,0.000007680093255284848,0.00000000000000000001
3650,2289,,0,,0,,,,,0.9851753209510176,0.014391022877952844,0.003555274560039161,0.000012838719249718191,0.00000000000000000001
3651,2290,,0,,0,,,,,0.9948814812848693,0.0027396882007508423,0.0011414568143465465,0.0000389672904603358,0.00000000000000000001
3652,2291,,0,,0,,,,,0.984588340343901,0.007494571428064344,0.002613300240894456,0.0000349628957241015,0.00000000000000000001
3653,2292,,3,,3,,,,,0.00012107885679176863,0.002999910878975705,0.1929452503693131,0.9161770725961436,0.00000000000000000001
3654,2292,,1,,1,,,,,0.053612693318279864,0.6978084582503972,0.012082217674518211,0.00000031596595297223185,0.00000000000000000001
3655,2292,,0,,0,,,,,0.9990247023975447,0.00000016110751727728956,0.0016049163904825064,0.00000006309268386378154,0.00000000000000000001
3656,2293,,3,,3,,,,,0.007223356097189141,0.04967825137813115,0.02911824849215433,0.9074728295965419,0.00000000000000000001
3657,2294,,1,,2,,,,I,0.0072371758117002055,0.29361938189877745,0.35223010014460426,0.24688404812903975,0.00000000000000000001
3658,2295,,3,,3,,,,,0.0000003855919949426065,0.1327633895398584,0.3620650788603363,0.7160540572134171,0.00000000000000000001
3659,2295,,1,,1,,,,,0.042235119380498176,0.7490044884516612,0.011111982185155876,0.000000014112386539901355,0.00000000000000000001
3660,2296,,1,,1,,,,,0.012310628801960825,0.9845402689664412,0.0009731813428614802,0.01826485553471744,0.00000000000000000001
3661,2297,,3,,3,,,,,0.000025008358693710803,0.18951488180981252,0.24011915755942392,0.7167358535681608,0.00000000000000000001
3662,2297,,1,,1,,,,,0.0028397994880879217,0.9477188911013547,0.030783291383232932,0.000000976295265664145,0.00000000000000000001
3663,2298,,1,,1,,,,,0.01057978267295853,0.9753596102197322,0.0006251012351453962,0.05616424000281233,0.00000000000000000001
3664,2299,,3,,3,,,,,0.000009761563747527091,0.057292048736243203,0.1447527737059533,0.9069647567257645,0.00000000000000000001
3665,2299,,1,,1,,,,,0.012969394604369355,0.9773578656862347,0.0018277233202211153,0.00000003498952434486536,0.00000000000000000001
3666,2300,,1,,1,,,,,0.005363847683664579,0.9936000230208929,0.0003696270249825944,0.02462954506066286,0.00000000000000000001
3667,2301,,1,,1,,,,,0.008170555033411213,0.994224248909858,0.0002643407530983205,0.007020860610046356,0.00000000000000000001
3668,2302,,1,,1,,,,,0.009737226898078136,0.995440423122708,0.00024873850539042697,0.0019478302390266268,0.00000000000000000001
3669,2303,,1,,1,,,,,0.16661860338233414,0.8922906388059045,0.00007210079686919731,0.001133667803432101,0.00000000000000000001
3670,2304,,3,,3,,,,,0.000005409058116135009,0.024938849459734874,0.07562989218980747,0.9590022968374144,0.00000000000000000001
3671,2304,,1,,1,,,,,0.10734678208522574,0.964133896895153,0.0009116308205197236,0.0000000057957795869059885,0.00000000000000000001
3672,2305,,3,,3,,,,,0.0000012496092941059212,0.10112701099185796,0.19738639474474254,0.6831893931105414,0.00000000000000000001
3673,2305,,1,,1,,,,,0.03555424380369351,0.9932194496576398,0.00045725963102056816,0.000000041280668550964615,0.00000000000000000001
3674,2306,,3,,3,,,,,0.000019770949590374678,0.06595124455837097,0.07412375890165944,0.8938387354357832,0.00000000000000000001
3675,2306,,1,,1,,,,,0.020294849803408448,0.9939596383612403,0.0006103362861770014,0.00000010710465032992008,0.00000000000000000001
3676,2307,,3,,3,,,,,0.000021057942091507716,0.03029392626447924,0.07730074755484603,0.9323495758741123,0.00000000000000000001
3677,2307,,1,,1,,,,,0.022264272497038013,0.9945802940168483,0.0004767433483851481,0.00000010413028422564966,0.00000000000000000001
3678,2308,,3,,3,,,,,0.0033324344521532953,0.1989935440504744,0.03740893274132617,0.8621264111579854,0.00000000000000000001
3679,2309,,3,,3,,,,,0.000020846135478995003,0.013917078363251945,0.0675564290255996,0.9522082546823887,0.00000000000000000001
3680,2309,,1,,1,,,,,0.05824813523782457,0.983595317769249,0.0012695854822541701,0.00000037351250343689143,0.00000000000000000001
3681,2310,,1,,1,,,,,0.11348581674863482,0.9079994619775754,0.000055520339652355466,0.013476448144105374,0.00000000000000000001
3682,2311,,1,,1,,,,,0.008885606284711233,0.9925712630078055,0.00018351243977020578,0.014368033280069721,0.00000000000000000001
3683,2312,,1,,1,,,,,0.003751541744287622,0.9975570356799328,0.0002662535247627939,0.0036602240497034064,0.00000000000000000001
3684,2313,,1,,1,,,,,0.0027674934915369173,0.9970168165436281,0.0003131373358253298,0.009593491702365084,0.00000000000000000001
3685,2314,,3,,3,,,,,0.0000006872500126611019,0.00028811098787399084,0.020859598531166302,0.9683998824500233,0.00000000000000000001
3686,2314,,2,,2,,,,,0.000003988682455610893,0.017149862301815446,0.7691209774118586,0.008273914736219473,0.00000000000000000001
3687,2314,,1,,1,,,,,0.00001720641277511313,0.9998617312416695,0.00004472644867885616,0.00025492930719509227,0.00000000000000000001
3688,2314,,0,,0,,,,,0.9957867525547854,0.00019106469839192915,0.0003735799634041665,0.000825090002714997,0.00000000000000000001
3689,2315,,2,,2,,,,,0.01703757288775215,0.22214028701395824,0.6589632050414223,0.013588579654177955,0.00000000000000000001
3690,2316,,2,,3,,,,I,0.0004061553703108393,0.07015379708865928,0.33833137924461903,0.6988143684574007,0.00000000000000000001
3691,2317,,2,,2,,,,,0.00013759559020734555,0.06872330519409733,0.7082664268207399,0.26382618147417203,0.00000000000000000001
3692,2318,,2,,2,,,,,0.00007141396920017064,0.0424369587593548,0.6778452732951042,0.25973336577760264,0.00000000000000000001
3693,2319,,2,,2,,,,,0.00010209881848424843,0.06212312466585718,0.7707574078656273,0.2000298603793265,0.00000000000000000001
3694,2320,,2,,2,,,,,0.000053453624615816885,0.03696737291520626,0.749999428587038,0.1802310167863663,0.00000000000000000001
3695,2321,,2,,2,,,,,0.00007448023690497974,0.05135972180990899,0.8321104562789802,0.13059290868666787,0.00000000000000000001
3696,2322,,2,3,3,,,,O,0.0000016213375817942316,0.006941560322946329,0.41701496408009925,0.7334205047967001,0.00000000000000000001
3697,2322,,0,,0,,,,,0.969419593801337,0.12620975942524543,0.0000778101194408192,0.0000013908522060115948,0.00000000000000000001
3698,2323,,0,,0,,,,,0.8698097316121263,0.024266346470600088,0.07759555504090257,0.0017828894241455095,0.00000000000000000001
3699,2324,,2,,3,,,,I,0.00007478215083456511,0.03647754074491783,0.4667097656679074,0.6960264139698505,0.00000000000000000001
3700,2324,,0,,0,,,,,0.9729356401664937,0.0039817738229188625,0.000013308367759260414,0.0006969402628754699,0.00000000000000000001
3701,2325,,0,,0,,,,,0.9988339375583524,0.0003112189616876558,0.0016928208011589422,0.00025681071488384364,0.00000000000000000001
3702,2326,,2,,2,,,,,0.00005452277185517096,0.03918985881815943,0.6417967173196224,0.533444250632588,0.00000000000000000001
3703,2326,,0,,0,,,,,0.8720996351826805,0.03920100697061933,0.00002931333884160296,0.00048173687498183956,0.00000000000000000001
3704,2327,,0,,0,,,,,0.9937329896189151,0.0007233646852122018,0.011301173853862746,0.000015029349836820587,0.00000000000000000001
3705,2328,,0,,0,,,,,0.9989346950035243,0.00013562873921454865,0.0008750639403680497,0.00011940866280780321,0.00000000000000000001
3706,2329,,0,,0,,,,,0.9994367814632652,0.0000940445507026658,0.00048591286585689,0.0001361912623868889,0.00000000000000000001
3707,2330,,2,,3,,,,I,0.00002507707008977331,0.005590850822626316,0.4053403262439591,0.7461555874249372,0.00000000000000000001
3708,2330,,0,,0,,,,,0.99560471469654,0.00036851472799503564,0.000007300075543110862,0.00016391105527761268,0.00000000000000000001
3709,2331,,0,,0,,,,,0.8819469782149504,0.003950959960183281,0.06526136678223284,0.000014819764083806846,0.00000000000000000001
3710,2332,,0,,0,,,,,0.9906611190421655,0.004327081357690605,0.0021126192750455736,0.00009027799097169349,0.00000000000000000001
3711,2333,,0,,0,,,,,0.9708004276557418,0.02116221375719911,0.0031960293755781107,0.000025173940956498375,0.00000000000000000001
3712,2334,,2,,2,,,,,0.00009461694523613808,0.056172945615218,0.8128647934521114,0.0882795380553737,0.00000000000000000001
3713,2334,,0,,0,,,,,0.96951052002519,0.007261133427271593,0.000031058396905805944,0.0001465641345358948,0.00000000000000000001
3714,2335,,0,,0,,,,,0.9591980083207704,0.0003051879182538204,0.04929471571363329,0.0000035468680223795594,0.00000000000000000001
3715,2336,,0,,0,,,,,0.9722217106613965,0.0052751817311071135,0.01749452309096716,0.00003905177919664264,0.00000000000000000001
3716,2337,,0,,0,,,,,0.991335306798004,0.0031996721148977916,0.003179237455584795,0.00005793335300275636,0.00000000000000000001
3717,2338,,0,,0,,,,,0.9717288008832565,0.016050652437212046,0.0054637027632463515,0.00001277975887555554,0.00000000000000000001
3718,2339,,0,,0,,,,,0.8990576050864196,0.0018854454060736713,0.3372736241098683,0.0001894328724999328,0.00000000000000000001
3719,2340,,0,,0,,,,,0.9544615057790021,0.0016312012094608997,0.11424262347974268,0.0002490056774896732,0.00000000000000000001
3720,2341,,0,,0,,,,,0.9818176770824704,0.0013202127320769467,0.047692520141582595,0.0005040752591161547,0.00000000000000000001
3721,2342,,2,,2,,,,,0.0222443722736713,0.03945320474563152,0.506805500968675,0.0012782424720140875,0.00000000000000000001
3722,2342,,0,,1,,,,I,0.14628076521365246,0.8088656631926702,0.00022484904866588868,0.00013658050626496823,0.00000000000000000001
3723,2343,,2,,2,,,,,0.01837568940960026,0.010268124240890098,0.9196101249857509,0.051103886641895045,0.00000000000000000001
3724,2344,,2,,2,,,,,0.00008932487598018269,0.0071742499853895275,0.9574226065183334,0.012270622560860867,0.00000000000000000001
3725,2345,,2,,2,,,,,0.000006372116859167392,0.008748310065534065,0.9370159439645824,0.06308165662913795,0.00000000000000000001
3726,2345,,0,,0,,,,,0.7424006792374755,0.3656811878474809,0.00011631170705640087,0.0039669341506139485,0.00000000000000000001
3727,2346,,0,,0,,,,,0.471095615447574,0.002958087139033999,0.3144619335054946,0.0000021020813040129597,0.00000000000000000001
3728,2347,,0,,0,,,,,0.9629265731379978,0.0141303184252511,0.008648037953142458,0.000008825611090307874,0.00000000000000000001
3729,2348,,2,,2,,,,,0.000029031252303167362,0.0039635020282123845,0.5530532400738706,0.5079128797826628,0.00000000000000000001
3730,2348,,0,,0,,,,,0.9510738071045148,0.017904563055560232,0.0000614411108527765,0.00007624626139969818,0.00000000000000000001
3731,2349,,0,,0,,,,,0.9676103387778645,0.0008781316948703496,0.025834791532515774,0.000008481124527558787,0.00000000000000000001
3732,2350,,0,,0,,,,,0.9934671842137908,0.00030819845309627017,0.015132493753609502,0.000025708262731758982,0.00000000000000000001
3733,2351,,2,,2,,,,,0.000024054379547561068,0.005104280845319394,0.6434644226822931,0.5797226249336939,0.00000000000000000001
3734,2351,,0,,0,,,,,0.8678522001513,0.041762875968466145,0.000050367926919063105,0.00016545019583022517,0.00000000000000000001
3735,2352,,2,,2,,,,,0.000006632788452534648,0.01618448984220722,0.9320697661535006,0.06801584078824484,0.00000000000000000001
3736,2352,,0,,0,,,,,0.9826954947409244,0.006967678743341207,0.00006694673937951221,0.00010962060497694323,0.00000000000000000001
3737,2353,,2,,2,,,,,0.0028810494993202983,0.004154129541583231,0.9201281236727936,0.08895320696132114,0.00000000000000000001
3738,2354,,2,,2,,,,,0.0026707129278100558,0.002297354431819257,0.9856064680452898,0.000028457335824234678,0.00000000000000000001
3739,2355,,2,,2,,,,,0.0004929959971125361,0.0009995773623407442,0.9912328236791602,0.00000332924612959456,0.00000000000000000001
3740,2356,,2,,2,,,,,0.0010639659216801155,0.0014915921973753395,0.9853958253389686,0.0000008139004074496744,0.00000000000000000001
3741,2357,,2,,2,,,,,0.0005700225855131183,0.0013079626365820767,0.9908661719150692,0.000004368131177658513,0.00000000000000000001
3742,2358,,2,,2,,,,,0.001016851215146657,0.002116899973673016,0.9855884775834256,0.0000009119477495995332,0.00000000000000000001
3743,2359,,2,,2,,,,,0.0004948832541076902,0.0015682642662998166,0.991069418350594,0.000004582380165680683,0.00000000000000000001
3744,2360,,2,,2,,,,,0.0009221867084621387,0.0025329514986932025,0.9857275531841824,0.000000919879455372841,0.00000000000000000001
3745,2361,,2,,2,,,,,0.00000002084257002203913,0.0044039783486331556,0.9932388127552167,0.00038127311270624593,0.00000000000000000001
3746,2361,,0,,0,,,,,0.8990907501876042,0.12565354696469608,0.00013108728928837678,0.0000337478211212432,0.00000000000000000001
3747,2362,,0,,0,,,,,0.9208372209469886,0.0011872448804527075,0.06244213357170059,0.000003840783808855651,0.00000000000000000001
3748,2363,,0,,0,,,,,0.9545431141147946,0.010822558333655377,0.017058565533302317,0.0000049168605535952505,0.00000000000000000001
3749,2364,,0,,0,,,,,0.7581115497092941,0.0010197238490377938,0.5845859336201722,0.0000637660426913891,0.00000000000000000001
3750,2365,,0,,0,,,,,0.8903165910929373,0.0010373974846885836,0.28722549421543053,0.00007154793563809307,0.00000000000000000001
3751,2366,,0,,0,,,,,0.9689423890818454,0.0010673308658615637,0.1498177493483459,0.000060985605267182206,0.00000000000000000001
3752,2367,,0,,0,,,,,0.9181958376866809,0.03090524354734863,0.03486317878897183,0.000006425191135131472,0.00000000000000000001
3753,2368,,3,,3,,,,,0.000006008755076022236,0.0007993242296483911,0.30506510862241343,0.8906006467366036,0.00000000000000000001
3754,2368,,2,,2,,,,,0.000005054177796259359,0.007838291905714875,0.9858194554946214,0.00000018587994170465472,0.00000000000000000001
3755,2368,,0,,0,,,,,0.6629682422293998,0.4109983015108655,0.0003485681779576335,0.000019054605382814937,0.00000000000000000001
3756,2369,,2,,2,,,,,0.0865460979261064,0.0008843355285658256,0.9631024253389535,0.01251824685104059,0.00000000000000000001
3757,2370,,2,,2,,,,,0.006430244653317324,0.0007288511451758751,0.9861911798205435,0.0003944337356009331,0.00000000000000000001
3758,2371,,2,,2,,,,,0.0014743957633027035,0.00047232850575768464,0.9937650113103405,0.0007315181733293231,0.00000000000000000001
3759,2372,,2,,2,,,,,0.0006536419665933954,0.0004503241469406085,0.9955397364480971,0.000743037519922587,0.00000000000000000001
3760,2373,,2,,2,,,,,0.002134990414239644,0.0008544205992546789,0.9786985439196545,0.006770203929864292,0.00000000000000000001
3761,2374,,3,,3,,,,,0.000017711840484200738,0.000015075546878242251,0.04495176460834442,0.9571766624164424,0.00000000000000000001
3762,2374,,2,,2,,,,,0.00000017594012674345589,0.012496020034563645,0.9507557480866912,0.0000003557632374148567,0.00000000000000000001
3763,2374,,1,,1,,,,,0.35229573065205766,0.6685484189707185,0.0002546976251929456,0.00002301849256923368,0.00000000000000000001
3764,2375,,1,,1,,,,,0.024212086217833995,0.7696213827265755,0.1667417697198708,0.0009004868951898123,0.00000000000000000001
3765,2376,,1,,1,,,,,0.01622479385324192,0.934616582263814,0.011054784113010235,0.0009186204650868503,0.00000000000000000001
3766,2377,,1,,1,,,,,0.2521268160397088,0.8137067280000868,0.0003251568437074787,0.001202677139019062,0.00000000000000000001
3767,2378,,1,,1,,,,,0.07585590486476995,0.9370931550320735,0.005644817878445963,0.0003391288639367636,0.00000000000000000001
3768,2379,,1,,1,,,,,0.015714180722508634,0.9606775633374898,0.006031521833835375,0.00037048389862506353,0.00000000000000000001
3769,2380,,1,,1,,,,,0.05320853568057509,0.9635674234658341,0.0011944250722407497,0.00009341715371349304,0.00000000000000000001
3770,2381,,3,,3,,,,,0.00000581565775037375,0.04150746456823977,0.047359473728822446,0.922917670069722,0.00000000000000000001
3771,2381,,1,,1,,,,,0.10568196479425844,0.8430884583017527,0.00502726236334551,0.00000006394657078923432,0.00000000000000000001
3772,2382,,1,,1,,,,,0.08602781355056958,0.9778181788648576,0.00013693568383292383,0.00017616119525685182,0.00000000000000000001
3773,2383,,1,,1,,,,,0.05791599436447171,0.9643221087968303,0.0018007115050665114,0.0017919704953685113,0.00000000000000000001
3774,2384,,3,,3,,,,,0.0000003546402746230899,0.042955875851543715,0.020256340187293432,0.9531092115828672,0.00000000000000000001
3775,2384,,1,,1,,,,,0.11456959234692372,0.8870449085620501,0.002947885612089697,0.0000001987208987069556,0.00000000000000000001
3776,2385,,3,,3,,,,,0.004839643013927493,0.2669398605934893,0.014067704983386177,0.8814854026054689,0.00000000000000000001
3777,2386,,3,,3,,,,,0.000022452408012770174,0.040397103879044965,0.12027468231253785,0.9224213592453943,0.00000000000000000001
3778,2386,,1,,1,,,,,0.17821596321566444,0.8569354625488991,0.002813726547355364,0.000003049515129841336,0.00000000000000000001
3779,2387,,1,,1,,,,,0.03726668542202854,0.9767572161799324,0.00039898315221777126,0.008777949051064951,0.00000000000000000001
3780,2388,,3,,3,,,,,0.000014926574951037823,0.03206769456064554,0.13930834980819928,0.9043826513920942,0.00000000000000000001
3781,2388,,1,,1,,,,,0.021235538121161638,0.9510032348869624,0.0009737862827680077,0.00000016952647965173888,0.00000000000000000001
3782,2389,,1,,1,,,,,0.06493300245388577,0.9555085657995841,0.00006343118485858979,0.005832312079031925,0.00000000000000000001
3783,2390,,1,,1,,,,,0.01853136880304308,0.9678718896248982,0.001772615910870826,0.02347712441827188,0.00000000000000000001
